,ITALY_N,SOUTH KOREA_N,LATVIA_N,LITHUANIA_N,POLAND_N,ROMANIA_N,UKRAINE_N,CZECH REPUBLIC_N,ESTONIA_N,BELGIUM_N,CHINA_N,INDIA_N,date
478,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2016-06-11
479,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2016-06-12
480,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016-06-13
481,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2016-06-14
482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-06-15
483,0.0,1.0,0.0,0.0,16.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2016-06-16
484,0.0,0.0,0.0,0.0,48.0,0.0,9.0,0.0,1.0,12.0,16.0,0.0,2016-06-17
485,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,48.0,0.0,2016-06-18
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2016-06-19
487,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2016-06-20
488,0.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2016-06-21
489,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2016-06-22
490,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,2016-06-23
491,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-06-24
492,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,2.0,1.0,2.0,2016-06-25
493,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,1.0,0.0,2016-06-26
494,0.0,0.0,0.0,6.0,16.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,2016-06-27
495,0.0,0.0,1.0,16.0,16.0,0.0,2.0,0.0,9.0,2.0,0.0,0.0,2016-06-28
496,0.0,1.0,2.0,17.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,2016-06-29
497,6.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,2016-06-30
498,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2016-07-01
499,1.0,0.0,0.0,10.0,6.0,0.0,3.0,0.0,14.0,1.0,2.0,0.0,2016-07-02
500,0.0,0.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,2016-07-03
501,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2016-07-04
502,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2016-07-05
503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,2016-07-06
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016-07-07
505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2016-07-08
506,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2016-07-09
507,0.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,2016-07-10
508,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2016-07-11
509,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2016-07-12
510,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-07-13
511,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2016-07-14
512,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,2016-07-15
513,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,2.0,0.0,2016-07-16
514,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2016-07-17
515,1.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2016-07-18
516,0.0,0.0,3.0,15.0,8.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2016-07-19
517,3.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,2016-07-20
518,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,2016-07-21
519,0.0,0.0,2.0,2.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2016-07-22
520,0.0,0.0,9.0,11.0,3.0,3.0,2.0,0.0,4.0,0.0,8.0,0.0,2016-07-23
521,0.0,0.0,5.0,5.0,0.0,1.0,10.0,0.0,11.0,0.0,5.0,0.0,2016-07-24
522,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,2016-07-25
523,0.0,0.0,3.0,3.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2016-07-26
524,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2016-07-27
525,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,2016-07-28
526,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2016-07-29
527,1.0,0.0,0.0,1.0,6.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,2016-07-30
528,0.0,0.0,3.0,16.0,4.0,0.0,12.0,0.0,1.0,0.0,2.0,0.0,2016-07-31
529,0.0,0.0,3.0,5.0,1.0,0.0,9.0,0.0,1.0,0.0,3.0,0.0,2016-08-01
530,2.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2016-08-02
531,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2016-08-03
532,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2016-08-04
533,0.0,0.0,2.0,0.0,13.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2016-08-05
534,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,2016-08-06
535,1.0,0.0,4.0,5.0,7.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,2016-08-07
536,4.0,0.0,0.0,2.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,2016-08-08
537,3.0,0.0,1.0,4.0,14.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2016-08-09
538,8.0,2.0,1.0,2.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,2016-08-10
539,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,2016-08-11
540,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,2016-08-12
541,0.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2016-08-13
542,0.0,0.0,4.0,2.0,11.0,1.0,1.0,0.0,36.0,0.0,2.0,0.0,2016-08-14
543,1.0,0.0,3.0,3.0,5.0,0.0,7.0,0.0,7.0,0.0,2.0,2.0,2016-08-15
544,0.0,1.0,0.0,0.0,76.0,0.0,46.0,0.0,1.0,10.0,0.0,0.0,2016-08-16
545,1.0,0.0,20.0,59.0,25.0,0.0,19.0,0.0,12.0,6.0,2.0,0.0,2016-08-17
546,0.0,0.0,10.0,11.0,3.0,0.0,3.0,0.0,16.0,1.0,2.0,0.0,2016-08-18
547,23.0,0.0,0.0,1.0,28.0,0.0,9.0,0.0,32.0,6.0,0.0,0.0,2016-08-19
548,5.0,0.0,4.0,22.0,19.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0,2016-08-20
549,0.0,3.0,1.0,5.0,9.0,0.0,2.0,0.0,12.0,0.0,2.0,0.0,2016-08-21
550,0.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2016-08-22
551,0.0,4.0,1.0,2.0,6.0,0.0,6.0,0.0,4.0,3.0,2.0,1.0,2016-08-23
552,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2016-08-24
553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2016-08-25
554,2.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,2016-08-26
555,3.0,0.0,1.0,1.0,9.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,2016-08-27
556,0.0,0.0,1.0,1.0,11.0,0.0,8.0,0.0,7.0,3.0,1.0,1.0,2016-08-28
557,2.0,1.0,0.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,6.0,3.0,2016-08-29
558,1.0,0.0,1.0,1.0,7.0,2.0,8.0,1.0,0.0,1.0,4.0,6.0,2016-08-30
559,0.0,0.0,2.0,5.0,6.0,0.0,11.0,0.0,2.0,0.0,2.0,1.0,2016-08-31
560,3.0,1.0,0.0,1.0,4.0,0.0,8.0,0.0,2.0,1.0,1.0,0.0,2016-09-01
561,0.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,7.0,1.0,4.0,0.0,2016-09-02
562,2.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,4.0,0.0,2.0,0.0,2016-09-03
563,0.0,0.0,2.0,2.0,6.0,33.0,13.0,0.0,6.0,1.0,1.0,0.0,2016-09-04
564,0.0,0.0,6.0,6.0,6.0,1.0,7.0,0.0,4.0,0.0,1.0,1.0,2016-09-05
565,0.0,1.0,1.0,1.0,14.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,2016-09-06
566,0.0,1.0,6.0,6.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2016-09-07
567,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,2016-09-08
568,0.0,0.0,2.0,2.0,5.0,1.0,5.0,0.0,2.0,1.0,0.0,1.0,2016-09-09
569,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2016-09-10
570,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,2016-09-11
571,2.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-09-12
572,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2016-09-13
573,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2016-09-14
574,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,2016-09-15
575,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,2016-09-16
576,0.0,0.0,1.0,2.0,4.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,2016-09-17
577,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,20.0,0.0,2.0,0.0,2016-09-18
578,0.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2016-09-19
579,0.0,2.0,1.0,1.0,28.0,0.0,27.0,0.0,3.0,12.0,0.0,0.0,2016-09-20
580,0.0,0.0,12.0,17.0,3.0,1.0,1.0,0.0,15.0,4.0,1.0,0.0,2016-09-21
581,0.0,0.0,2.0,1.0,4.0,1.0,4.0,0.0,3.0,4.0,0.0,1.0,2016-09-22
582,1.0,0.0,4.0,4.0,13.0,1.0,4.0,0.0,1.0,8.0,1.0,0.0,2016-09-23
583,6.0,1.0,13.0,14.0,7.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,2016-09-24
584,0.0,0.0,3.0,2.0,1.0,0.0,116.0,0.0,3.0,0.0,3.0,0.0,2016-09-25
585,5.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0,4.0,0.0,2.0,0.0,2016-09-26
586,1.0,0.0,0.0,0.0,38.0,0.0,43.0,0.0,1.0,0.0,1.0,0.0,2016-09-27
587,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2016-09-28
588,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2016-09-29
589,7.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,2016-09-30
590,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0,2016-10-01
591,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,2016-10-02
592,0.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,3.0,0.0,0.0,1.0,2016-10-03
593,2.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2016-10-04
594,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2016-10-05
595,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2016-10-06
596,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,2016-10-07
597,1.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,3.0,2.0,1.0,0.0,2016-10-08
598,0.0,1.0,2.0,2.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,2016-10-09
599,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2016-10-10
600,1.0,2.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2016-10-11
601,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2016-10-12
602,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2016-10-13
603,2.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,2016-10-14
604,0.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,2016-10-15
605,1.0,0.0,1.0,1.0,8.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,2016-10-16
606,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2016-10-17
607,2.0,2.0,1.0,1.0,8.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,2016-10-18
608,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2016-10-19
609,7.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2016-10-20
610,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,15.0,0.0,1.0,0.0,2016-10-21
611,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,15.0,1.0,0.0,0.0,2016-10-22
612,0.0,0.0,1.0,1.0,10.0,0.0,3.0,1.0,16.0,13.0,2.0,0.0,2016-10-23
613,10.0,1.0,13.0,11.0,18.0,0.0,3.0,0.0,4.0,2.0,5.0,0.0,2016-10-24
614,1.0,0.0,15.0,12.0,17.0,0.0,7.0,0.0,1.0,8.0,12.0,0.0,2016-10-25
615,15.0,1.0,11.0,14.0,4.0,0.0,2.0,0.0,27.0,0.0,8.0,0.0,2016-10-26
616,16.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2016-10-27
617,10.0,1.0,1.0,0.0,29.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,2016-10-28
618,1.0,0.0,27.0,17.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2016-10-29
619,2.0,0.0,2.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2016-10-30
620,0.0,0.0,2.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2016-10-31
621,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2016-11-01
622,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2016-11-02
623,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2016-11-03
624,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,2016-11-04
625,0.0,0.0,1.0,1.0,11.0,0.0,4.0,0.0,12.0,1.0,1.0,0.0,2016-11-05
626,0.0,0.0,11.0,11.0,3.0,2.0,5.0,0.0,6.0,0.0,1.0,1.0,2016-11-06
627,0.0,1.0,1.0,1.0,14.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,2016-11-07
628,0.0,2.0,13.0,12.0,9.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2016-11-08
629,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2016-11-09
630,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2016-11-10
631,5.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2016-11-11
632,6.0,1.0,5.0,0.0,2.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,2016-11-12
633,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,2.0,2.0,0.0,0.0,2016-11-13
634,0.0,0.0,2.0,2.0,7.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,2016-11-14
635,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,2016-11-15
636,1.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,2016-11-16
637,0.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2016-11-17
638,4.0,0.0,22.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-11-18
639,0.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2016-11-19
640,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,2016-11-20
641,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2016-11-21
642,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,2016-11-22
643,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2016-11-23
644,12.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2016-11-24
645,6.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2016-11-25
646,4.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2016-11-26
647,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2016-11-27
648,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-28
649,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-11-29
650,2.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2016-11-30
651,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2016-12-01
652,13.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2016-12-02
653,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2016-12-03
654,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2016-12-04
655,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2016-12-05
656,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2016-12-06
657,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2016-12-07
658,1.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2016-12-08
659,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2016-12-09
660,4.0,0.0,1.0,2.0,3.0,27.0,3.0,0.0,10.0,0.0,0.0,0.0,2016-12-10
661,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,2016-12-11
662,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2016-12-12
663,1.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2016-12-13
664,2.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-12-14
665,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2016-12-15
666,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2016-12-16
667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016-12-17
668,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2016-12-18
669,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2016-12-19
670,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2016-12-20
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2016-12-21
672,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2016-12-22
673,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2016-12-23
674,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,2016-12-24
675,1.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,2016-12-25
676,0.0,1.0,0.0,1.0,3.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,2016-12-26
677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2016-12-27
678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-28
679,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2016-12-29
680,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-12-30
681,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2016-12-31
682,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2017-01-01
683,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2017-01-02
684,1.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,2017-01-03
685,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2017-01-04
686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2017-01-05
687,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2017-01-06
688,1.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,2017-01-07
689,0.0,0.0,1.0,2.0,1.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,2017-01-08
690,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2017-01-09
691,2.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2017-01-10
692,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,6.0,0.0,6.0,0.0,2017-01-11
693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,1.0,0.0,2017-01-12
694,0.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,2017-01-13
695,0.0,0.0,9.0,5.0,28.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,2017-01-14
696,0.0,0.0,157.0,31.0,6.0,0.0,8.0,0.0,2.0,1.0,1.0,0.0,2017-01-15
697,1.0,0.0,14.0,10.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,2017-01-16
698,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2017-01-17
699,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2017-01-18
700,4.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2017-01-19
701,1.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2017-01-20
702,0.0,0.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,2017-01-21
703,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,2017-01-22
704,6.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,1.0,2017-01-23
705,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2017-01-24
706,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2017-01-25
707,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-26
708,0.0,0.0,0.0,0.0,6.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,2017-01-27
709,1.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,2017-01-28
710,0.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,2017-01-29
711,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017-01-30
712,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2017-01-31
713,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2017-02-01
714,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2017-02-02
715,5.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,18.0,5.0,0.0,0.0,2017-02-03
716,0.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,11.0,0.0,4.0,0.0,2017-02-04
717,1.0,0.0,6.0,1.0,11.0,1.0,25.0,0.0,0.0,3.0,1.0,4.0,2017-02-05
718,4.0,0.0,16.0,10.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2017-02-06
719,2.0,0.0,11.0,10.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,2017-02-07
720,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2017-02-08
